mean_accelX,std_accelX,min_accelX,max_accelX,range_accelX,rms_accelX,zero_cross_accelX,mean_accelY,std_accelY,min_accelY,max_accelY,range_accelY,rms_accelY,zero_cross_accelY,mean_accelZ,std_accelZ,min_accelZ,max_accelZ,range_accelZ,rms_accelZ,zero_cross_accelZ,mean_gyroX,std_gyroX,min_gyroX,max_gyroX,range_gyroX,rms_gyroX,zero_cross_gyroX,mean_gyroY,std_gyroY,min_gyroY,max_gyroY,range_gyroY,rms_gyroY,zero_cross_gyroY,mean_gyroZ,std_gyroZ,min_gyroZ,max_gyroZ,range_gyroZ,rms_gyroZ,zero_cross_gyroZ,mean_fsr1,std_fsr1,min_fsr1,max_fsr1,range_fsr1,rms_fsr1,zero_cross_fsr1,mean_fsr2,std_fsr2,min_fsr2,max_fsr2,range_fsr2,rms_fsr2,zero_cross_fsr2,mean_fsr3,std_fsr3,min_fsr3,max_fsr3,range_fsr3,rms_fsr3,zero_cross_fsr3,mean_fsr4,std_fsr4,min_fsr4,max_fsr4,range_fsr4,rms_fsr4,zero_cross_fsr4
0.025000000000000005,0.008465616732800196,0.01,0.06,0.049999999999999996,0.026394443859772205,0,0.018333333333333333,0.005217491947499509,0.01,0.03,0.019999999999999997,0.019061304607327727,0,-1.25,0.010000000000000009,-1.27,-1.22,0.050000000000000044,1.2500399993600206,0,3.184,2.030608447403553,-4.33,9.09,13.42,3.7764039331971184,2,0.4616666666666668,1.5814636329116842,-4.82,4.7,9.52,1.6474718004668039,11,-0.8126666666666666,0.6454555669361671,-2.5,0.85,3.35,1.0378053767445994,2,0.08166666666666665,0.05848551577575046,0.0,0.18,0.18,0.10044899203078149,0,0.15433333333333335,0.07636243986556626,0.0,0.28,0.28,0.17219175357722566,0,0.14166666666666666,0.08501307089043557,0.0,0.27,0.27,0.16521702898510995,0,0.13533333333333336,0.0675146074729182,0.0,0.3,0.3,0.151239324692136,0
0.022666666666666672,0.006289320754704402,0.01,0.04,0.03,0.023523038352503134,0,0.020333333333333335,0.0065743609744386726,0.01,0.04,0.03,0.021369760566432805,0,-1.252,0.009451631252505227,-1.27,-1.22,0.050000000000000044,1.252035675743041,0,3.0373333333333337,2.111097555512035,-4.33,9.09,13.42,3.6989358830164476,2,0.13699999999999998,1.554814351190092,-4.82,4.03,8.850000000000001,1.5608384498937315,17,-0.4093333333333333,0.6748082855316925,-1.65,1.28,2.9299999999999997,0.7892528112081705,9,0.07866666666666666,0.07283466817998753,0.0,0.26,0.26,0.1072069649478677,0,0.21733333333333335,0.0680653280965345,0.05,0.34,0.29000000000000004,0.2277425447005163,0,0.21633333333333335,0.08344592394013157,0.0,0.38,0.38,0.23186921601052035,0,0.13033333333333333,0.08187320820770505,0.0,0.32,0.32,0.1539155612665594,0
0.022666666666666672,0.00573488351136175,0.01,0.04,0.03,0.02338090388900024,0,0.021000000000000005,0.006506407098647711,0.01,0.04,0.03,0.021984843263788197,0,-1.2526666666666666,0.0072724747430904825,-1.27,-1.24,0.030000000000000027,1.2526877770085676,0,3.158,1.3337975858427693,0.92,7.81,6.89,3.428116100717711,0,0.17366666666666664,1.2542500636724012,-1.83,3.54,5.37,1.2662161479515783,17,-0.32933333333333337,0.5700113059307585,-1.34,1.28,2.62,0.6583109700843011,8,0.12399999999999999,0.0709271927166631,0.0,0.26,0.26,0.14285190466586947,0,0.2486666666666667,0.04793977703559146,0.11,0.34,0.23000000000000004,0.2532455988429677,0,0.25500000000000006,0.05302515126491075,0.12,0.38,0.26,0.26045473055152346,0,0.1753333333333334,0.07931932649459118,0.0,0.32,0.32,0.19244046698481415,0
